 ( 0.887518436701647     , 0.404581201436843     ) ( 4.371180339950278E-003, 1.266351734586575E-003) ( 4.394038500579932E-003, 1.717037524334866E-003) ( 3.044063791990518E-003, 2.305976170773629E-003) (-2.898723212402086E-002,-4.962713993770766E-002) ( 3.749903256025042E-002,-0.410325340135354     ) (-0.398795146898341     , 0.209098541880732     ) ( 0.282731553378758     ,-0.111168850837129     ) ( 1.819355926996480E-003,-1.558823564159978E-002) (-1.403432731202746E-002, 1.586257306684186E-002) ( 2.289783605087100E-002, 3.337547126360359E-003) (-1.506187503725430E-002,-3.937398515342055E-003) (-1.034642270816489E-002, 1.134801576779515E-002) (-2.046649487861732E-002, 4.785674704793380E-003) ( 1.671901786021332E-002, 1.610422124745010E-002) (-9.925541312959080E-003,-1.235127180138264E-002) (-6.290076149103299E-002, 1.198623980600149E-002) ( 0.375621749506690     , 0.160367279348274     ) (-7.916984040837143E-002,-0.443969820303363     ) ( 1.429887007884261E-002, 0.306645269743133     ) (-2.907985643376368E-002,-4.605805570736662E-002) (-0.312363553545359     , 7.033818081460620E-002) (-3.275448239735468E-002,-0.428210446416799     ) ( 0.297462253995012     ,-0.299347034786678     ) ( 2.209050533008673E-003,-1.496287774213398E-002) ( 3.097344852390636E-003, 6.359116260102150E-002) ( 3.207609921275028E-002, 6.296989653042261E-002) (-0.103749264278852     ,-1.626430259771133E-003) (-7.761619237568080E-003, 8.440905234049632E-003) ( 5.215410568715900E-003,-1.391191908941679E-003) (-3.863064845110829E-003,-4.297013646198553E-003) ( 2.855056709924403E-003, 3.261636591643879E-003) ( 1.115147523087191E-002,-2.271497274856128E-003) ( 4.944084849687226E-003, 2.375099286980468E-003) (-1.406959293234249E-003,-6.004259805285083E-003) (-4.226663675359559E-006, 3.767010926977718E-003) (-1.277564130709493E-002,-6.115686632816633E-003) ( 2.584705110568347E-004,-8.646108631604307E-002) ( 1.158486223503218E-002, 0.106927708385837     ) ( 1.524363728623973E-002, 2.344766955646534E-002) ( 1.932542389708301E-003,-1.573321227603223E-002) ( 1.504426433084445E-002, 6.560624925550463E-003) (-1.171068683665936E-002, 1.867419384093370E-002) (-2.139271330579067E-002, 3.341879232831610E-003) (-7.802611759027619E-003, 8.454104075825052E-003) (-1.716378546562146E-003,-3.694604296764266E-003) ( 5.003897901291954E-003,-2.374914715683800E-003) ( 5.100547656171270E-003, 2.756818493627833E-003) ( 5.630482718600872E-003, 1.002591008772011E-002) (-4.153518006160871E-003, 1.252686419923071E-003) ( 3.358224292723247E-005,-5.839194688656769E-003) ( 3.649253179259434E-003,-3.835447954950140E-003) (-1.017214550187772E-002, 1.129194966348541E-002) ( 8.776336951786935E-003, 1.406017469376855E-002) (-2.022461391835021E-002, 8.670601979148103E-003) (-1.944748321869112E-002,-9.860706218775805E-003) ( 1.110265812160396E-002,-2.291177752450797E-003) (-8.086736273139509E-005,-4.423388247598409E-003) ( 5.628726962881625E-003, 1.621486526472007E-003) ( 2.528387692007825E-003, 4.748760896349945E-003) ( 1.247557826331598E-003,-1.126126517146449E-002) (-3.769139561379102E-003,-1.880891474527347E-003) ( 2.437686884483621E-003,-4.929702725117295E-003) ( 5.850325006713846E-003,-8.362728794946745E-004) (-6.627966385929043E-002, 1.083735705198276E-002) ( 2.393613703144656E-002,-0.320270566156633     ) ( 0.415527273056987     , 9.791856603289004E-002) ( 0.190763447980836     , 0.377456455378204     ) (-1.217708383178669E-002,-5.265140670299926E-003) ( 4.769759114962486E-004, 8.739285296563377E-002) (-1.181372633595457E-002,-0.106348767906491     ) (-1.394949125173723E-002,-2.358013672655429E-002) ( 5.636060388032195E-003, 9.973222553247230E-003) ( 8.259733398440577E-004,-5.519220787713510E-003) (-5.208912926545108E-003, 3.178934204265676E-003) ( 3.409807996363123E-003,-1.193734227125076E-003) ( 1.271279832757973E-003,-1.129703839365283E-002) ( 3.203264067554957E-003,-4.217012364641955E-003) (-5.750444638941751E-003,-1.154115176856143E-003) ( 4.360225913323805E-003, 1.001421285533009E-003) (-7.955137338008234E-003, 9.396982137219791E-003) (-3.344902782519632E-002, 5.347637264088018E-002) (-9.937007293349735E-003, 6.983258137095251E-002) (-8.322968859655963E-002,-6.302487014071306E-002) (-2.135757388257290E-002,-5.485618930388983E-002) (-0.434999117873887     ,-6.698665880660876E-002) (-0.267065268715975     ,-8.532745618612361E-002) (-0.198723569039850     , 0.391182987286284     ) ( 5.500354736413288E-004,-1.458696827258919E-002) ( 6.468253577464882E-003, 9.073044988093681E-002) ( 8.945545170625106E-002, 4.175328792785604E-002) ( 1.402706787653309E-002,-4.005513259634905E-002) (-7.736564911474718E-003, 8.458194210150064E-003) ( 5.216201555178694E-003,-1.609800859682102E-003) (-4.341596027142807E-003,-4.355957096577113E-003) ( 2.159844833046552E-003, 3.007315824727857E-003) ( 1.114073822336716E-002,-2.298478281973516E-003) ( 4.887864916970541E-003, 2.390395812171636E-003) (-1.239685949672191E-003,-5.648558107116288E-003) ( 5.653772663419542E-004, 4.357371336151396E-003) (-1.291791862799270E-002,-4.430489978631503E-003) ( 2.580812987211850E-002,-8.053607816568399E-002) ( 1.054474206393936E-002, 4.653855102674846E-002) ( 1.389877187148486E-002,-0.101054102935331     ) ( 8.622365625621536E-004,-1.500732941878479E-002) ( 8.872528807872893E-002, 6.329271891593610E-002) (-8.199407458398107E-003, 8.661338107154290E-002) (-3.613095579106893E-003,-1.881790658854604E-002) (-1.348768940521960E-002, 1.497122107962397E-002) ( 5.442891937960965E-003,-2.665006359691741E-002) ( 2.270838569834243E-003,-2.522958234198941E-002) ( 4.568022357684204E-003, 1.178796631159397E-002) ( 8.058466811156552E-003,-1.631113503831268E-003) (-3.875492261172392E-004,-1.328073983884752E-003) ( 1.001123642214930E-003, 6.593069914604838E-004) (-2.132221220082788E-004,-4.588490874808293E-004) (-7.468201364031678E-003,-3.408449987761101E-003) (-1.313758324181267E-003,-3.091397182486804E-005) (-1.134717633661849E-003, 4.371048417565746E-004) ( 5.103998256951284E-004,-4.981870013248464E-004) ( 1.000894550117546E-002, 1.723712015650957E-002) (-2.593537594671431E-002, 1.389589584923558E-002) ( 3.131606315243300E-003,-2.417957170431533E-002) (-6.321034039233476E-003, 6.744604692360157E-003) (-7.783241589461781E-003, 8.470854400976540E-003) (-2.242911687434175E-003,-4.002782480676080E-003) ( 5.228360727344893E-003,-2.394883567448791E-003) ( 4.565530549494502E-003, 2.427494030596372E-003) ( 8.069763324784943E-003,-1.626784295369183E-003) ( 7.672953835095306E-004, 2.568022080738763E-004) (-6.524425475727420E-004,-1.159317231975624E-003) (-7.803191605497793E-004,-6.989705940053660E-004) ( 9.489765111018535E-004,-8.186600057217521E-003) (-2.781978369838505E-004, 2.169837966119361E-004) (-3.723723979445213E-005, 4.433887952706881E-004) (-1.739650216399365E-003, 3.085003293980565E-004) ( 1.109495463568586E-002,-2.313258666390790E-003) ( 1.051607606140291E-004,-3.892922366583563E-003) ( 5.448263311518487E-003, 1.377879200461512E-003) ( 2.971407631714518E-003, 5.223526349677010E-003) (-7.467075275783310E-003,-3.405717375194730E-003) (-1.229774023928647E-003, 2.683397160610263E-004) (-1.285946709575629E-003, 9.368553417048068E-005) ( 4.074100693375817E-004,-5.680866823798561E-004) (-5.553975308202907E-003, 6.054553928642880E-003) ( 1.016127612758605E-003, 1.031222201488438E-003) (-1.191533561400832E-003, 3.403648438692926E-004) ( 1.035474039967712E-004, 1.325937272507874E-004) (-1.260850583601852E-002,-4.008279850623438E-003) ( 2.692397654006221E-002, 6.353308855515305E-003) (-2.502773143260878E-003,-5.992276781104334E-002) (-1.273342901257229E-003,-0.124411258946067     ) ( 1.001320708170015E-002, 1.699620018365100E-002) (-2.994952027959442E-003,-1.840620056061590E-002) (-2.073338287802745E-002, 1.862478918343853E-002) (-7.052090679790954E-003, 1.938225945359296E-002) ( 9.459002263303282E-004,-8.185194562011326E-003) (-5.324255285500876E-004, 3.266699531252230E-004) ( 2.996642853366827E-004, 2.531941169786975E-004) (-1.689875256711234E-003, 2.424271144793002E-004) (-5.565287676629763E-003, 6.058592485319010E-003) (-8.900665938936458E-004, 4.744054423275408E-004) ( 1.203184536420198E-003, 7.592972673299329E-004) ( 7.232963336875782E-004,-5.885524648636872E-005) ( 1.903222395993581E-002,-4.276954148789634E-003) ( 6.865270371926408E-003, 7.596559943521010E-003) ( 5.767616432643416E-003,-4.072904230942098E-003) ( 1.766184892487963E-002, 3.298282745773828E-002) ( 1.340995806241726E-003,-1.559284467017488E-002) ( 1.635608738973947E-002, 1.556473289025868E-002) ( 8.755408934676379E-003, 1.139173565252347E-002) ( 1.994339967962478E-002,-1.066010312355745E-002) (-7.650701356531372E-003, 8.519296446566878E-003) (-7.779844038865912E-004,-5.826315920161002E-003) (-5.136203216811810E-004,-3.920213040475339E-003) (-5.574248980575598E-003,-5.579613990175626E-004) ( 5.737563593217756E-003, 9.901535740545111E-003) (-5.712229768139626E-003,-2.790452515802707E-004) (-3.225805433881977E-003,-1.240216131988005E-003) (-2.729857359101041E-003, 5.435659094803926E-003) (-7.656380032948494E-003, 8.518760845756458E-003) (-1.305951315332614E-003,-5.913882050836760E-003) ( 1.896326723353661E-004,-3.883673925174943E-003) (-5.414584445639523E-003,-6.331952888537263E-004) ( 8.047905995738571E-003,-1.662006389289978E-003) ( 3.072202702635844E-004, 5.768311657280076E-004) ( 2.650669476309008E-004,-3.379686690052834E-006) ( 9.106508841349125E-004, 1.526796635129078E-003) ( 9.091989870572280E-004,-8.176340441001843E-003) (-1.587764841517514E-004, 7.147965570929744E-004) ( 1.335530506346572E-003,-1.160493654765871E-005) ( 9.079389299360566E-004,-6.622892044710197E-004) ( 5.739301100755479E-003, 9.896317741687697E-003) (-5.483245180273483E-003,-7.821466626339825E-004) (-3.435076469631706E-003,-5.754028009369156E-004) (-2.684425352544957E-003, 5.629098608070069E-003) ( 9.139610936090077E-004,-8.183903701381499E-003) ( 1.479271135296853E-003, 2.713205577646584E-004) (-5.967266237242789E-004, 7.311573660540002E-004) ( 5.333639569538192E-004,-2.850154867802164E-004) (-7.508272811074455E-003,-3.403804039072601E-003) ( 1.247465854404272E-003,-2.960092098176025E-004) ( 1.138128451845515E-003,-3.189962234975319E-004) (-6.274509404307962E-004, 1.013879995998844E-004) (-1.070504449247166E-002, 1.104906930301973E-002) ( 2.850483318645063E-003, 2.250398799335138E-002) (-4.646683984830208E-004, 1.440486164264291E-002) ( 2.218975679493371E-002, 4.138654822982164E-003) ( 1.117585121644647E-002,-2.153121609671196E-003) ( 2.594298258439703E-003,-5.313759885342150E-003) ( 2.336065534659077E-003,-2.475248681754979E-003) (-3.896797825435813E-003,-4.543003576069863E-003) ( 1.400014528406680E-003,-1.128936723183436E-002) (-3.657332503599765E-003,-4.577904423272694E-003) (-2.442149997145922E-003,-3.251590864087265E-003) (-5.000216126181089E-003, 2.561083205663897E-003) ( 1.117887724257136E-002,-2.148216534467387E-003) ( 2.833946728946976E-003,-4.798358426764302E-003) ( 1.991257148173489E-003,-3.074918731889108E-003) (-4.022908024248364E-003,-4.658420039174898E-003) (-7.460207814221805E-003,-3.419789124946638E-003) (-1.439163138603276E-003, 1.527637333111006E-004) (-1.226758359615874E-003, 2.327559013505256E-004) ( 2.850102414317333E-004,-1.438436475411804E-004) (-5.564886915503046E-003, 6.044690375202458E-003) ( 8.206123463973075E-004, 1.089773880565808E-003) (-1.122701914139615E-003, 4.056107383930537E-004) ( 5.376408574644277E-004, 3.139587301475410E-004) ( 1.394848550473731E-003,-1.128770262547962E-002) (-4.224467843093224E-003,-4.476394747533431E-003) (-1.795184417527298E-003,-3.425722388362285E-003) (-4.859154786853066E-003, 2.448242463016670E-003) (-5.573449225869650E-003, 6.049470270266082E-003) (-7.941206512553892E-004, 6.584637830103780E-004) ( 9.421682252317890E-004, 7.155375092551695E-004) ( 1.052871199768579E-003, 1.429653992761088E-004) ( 4.034821475012793E-003, 7.178895278987732E-003) ( 4.282386043038268E-004,-2.089435859654489E-004) (-1.210395652257216E-004,-2.646633567805930E-005) ( 1.247093801760694E-003,-1.309515857615714E-003) (-6.049447103503818E-002, 2.083237835352430E-002) ( 0.203812198191133     ,-0.389617013427087     ) ( 0.166347646986434     ,-0.224049964377307     ) (-0.308132642241775     ,-0.313615432434652     ) (-1.200178222619701E-002,-6.929713255142442E-003) (-2.748153988801817E-002, 8.036332277085385E-002) (-9.307322245745838E-003,-4.663412289066587E-002) (-1.501660353264130E-002, 0.100653165873575     ) ( 5.611826891905431E-003, 9.989023795889665E-003) ( 1.020264427786768E-003,-5.301653708723899E-003) (-5.065876156679442E-003, 2.818947471457224E-003) ( 3.949096418865246E-003,-1.745901290650255E-003) ( 1.298727914235562E-003,-1.129672288798815E-002) ( 3.303627079925863E-003,-4.387135620549923E-003) (-6.044516256057164E-003,-1.131177941610686E-003) ( 3.572540952523240E-003, 1.287380397392830E-003) (-9.479839141287902E-003, 8.730876659728786E-003) (-4.906404366027024E-002, 7.642306039654474E-002) ( 4.648098109224121E-002, 8.700054707566283E-002) ( 3.555659792751185E-002,-2.455353085248814E-002) (-1.229089945070072E-002,-7.357922265681476E-003) (-2.658351848829121E-002,-6.588685480674109E-003) ( 1.042040407036318E-003, 6.016435197904287E-002) (-9.976725925074873E-004, 0.124317377078638     ) ( 9.479949005496497E-003, 1.758414215438595E-002) ( 5.506496349418877E-003,-8.797254788450662E-003) (-5.445246672633715E-003,-4.366248295243481E-003) ( 2.640718738232928E-002,-2.629262213643448E-002) ( 9.244616475111377E-004,-8.176517919156610E-003) (-5.501319440035767E-004, 8.036212525794093E-004) ( 1.378930624224348E-003,-5.581025138829783E-005) ( 6.083741463987706E-004,-5.736551593031315E-004) (-5.542353703220758E-003, 6.065727001525038E-003) (-6.267282410279643E-004,-5.652865338901410E-005) ( 2.761446975251306E-005, 4.913822889124965E-004) (-1.514068514418758E-003,-8.496434062342143E-004) ( 1.942911824261080E-002,-3.595130261895763E-003) ( 1.833189846545690E-002, 3.135142606264400E-003) (-1.061888060285424E-002,-2.582385776064418E-002) (-1.607462887658193E-002,-1.285898907597036E-002) ( 5.607995148481150E-003, 1.003647909029106E-002) (-3.727926408230897E-003, 9.674332418909107E-004) (-3.563581278436626E-005,-5.534075313336848E-003) ( 4.233401581369778E-003,-4.193166994597308E-003) ( 9.322790797875229E-004,-8.185484842343911E-003) ( 1.340504323851131E-003, 2.466529448755219E-004) (-8.874667123978662E-004, 8.811206278778978E-004) ( 1.851225233040740E-004,-1.306173291945309E-004) (-7.504967394836731E-003,-3.421062965939773E-003) ( 1.273998816296414E-003,-2.246307316074988E-004) ( 1.090491141624824E-003,-4.889200656448844E-005) (-5.038152288591679E-004, 5.241362418068856E-004) ( 1.269851504867650E-003,-1.125928245614292E-002) (-4.235452578870494E-003,-1.947359187579346E-003) ( 2.789767261190436E-003,-5.083188157962218E-003) ( 5.203529407356929E-003,-6.631949007581358E-004) (-5.539611319800039E-003, 6.066455612252557E-003) (-3.331907755102379E-004, 6.518894111002269E-005) (-3.039876350667978E-004, 3.868498576891140E-004) (-1.618394193509139E-003,-8.288722488925367E-004) ( 4.060840618388586E-003, 7.151941214042435E-003) ( 6.368545134180063E-005,-8.237401075199180E-004) (-8.452879637035991E-004, 1.002067973630327E-003) (-4.805080240133054E-004, 9.768139255005275E-004) (-8.985667806915808E-003, 8.580968002751398E-003) ( 3.366588603534253E-002, 0.103788389244353     ) (-5.820584541811147E-002, 6.446034807358378E-002) ( 8.566712363747982E-003,-1.813568609653512E-002) ( 1.920609260965611E-002,-3.678113963321081E-003) (-4.757798444346181E-003,-2.920379773232765E-002) ( 2.190456942373335E-002, 1.072763859951170E-002) (-4.471836340404882E-003,-7.926394705343872E-003) (-7.505555636873640E-003,-3.417604911142399E-003) ( 1.190770845738667E-003, 6.841741871432693E-005) ( 1.162012154063116E-003,-4.320563619991715E-004) (-5.002945530060188E-004, 4.338251519423771E-004) ( 4.060758735307858E-003, 7.163719286284033E-003) (-1.106866697634600E-003, 7.911980557738841E-004) ( 3.575917114412122E-004,-1.101973786024672E-003) (-4.420571741429605E-004, 3.343061815247012E-004) ( 2.357468799976264E-003,-1.919189743701339E-002) (-1.112102466717883E-002,-2.492368109913991E-002) (-1.278347862784131E-002,-2.197089246265273E-002) ( 1.072509474536574E-002, 7.189178215915073E-003)
