     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.50000000     4.50000000     4.50000000 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999999     4.49999999     4.49999999 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999998     4.49999998     4.49999998 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999997     4.49999997     4.49999997 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999996     4.49999996     4.49999996 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999995     4.49999995     4.49999995 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999994     4.49999994     4.49999994 
     4.49999993     4.49999993     4.49999993 
     4.49999993     4.49999993     4.49999993 
     4.49999993     4.49999993     4.49999993 
     4.49999993     4.49999993     4.49999993 
     4.49999993     4.49999993     4.49999993 
     4.49999993     4.49999993     4.49999993 
     4.49999993     4.49999993     4.49999993 
     4.49999993     4.49999993     4.49999993 
     4.49999993     4.49999993     4.49999993 
     4.49999993     4.49999993     4.49999993 
     4.49999992     4.49999992     4.49999992 
     4.49999992     4.49999992     4.49999992 
     4.49999992     4.49999992     4.49999992 
     4.49999992     4.49999992     4.49999992 
     4.49999992     4.49999992     4.49999992 
     4.49999992     4.49999992     4.49999992 
     4.49999992     4.49999992     4.49999992 
     4.49999992     4.49999992     4.49999992 
     4.49999992     4.49999992     4.49999992 
     4.49999992     4.49999992     4.49999992 
     4.49999991     4.49999991     4.49999991 
     4.49999991     4.49999991     4.49999991 
     4.49999991     4.49999991     4.49999991 
     4.49999991     4.49999991     4.49999991 
     4.49999991     4.49999991     4.49999991 
     4.49999991     4.49999991     4.49999991 
     4.49999991     4.49999991     4.49999991 
     4.49999991     4.49999991     4.49999991 
     4.49999991     4.49999991     4.49999991 
     4.49999990     4.49999991     4.49999990 
     4.49999990     4.49999990     4.49999990 
     4.49999990     4.49999990     4.49999990 
     4.49999990     4.49999990     4.49999990 
     4.49999990     4.49999990     4.49999990 
     4.49999990     4.49999990     4.49999990 
     4.49999990     4.49999990     4.49999990 
     4.49999990     4.49999990     4.49999990 
     4.49999990     4.49999990     4.49999990 
     4.49999989     4.49999990     4.49999989 
     4.49999989     4.49999989     4.49999989 
     4.49999989     4.49999989     4.49999989 
     4.49999989     4.49999989     4.49999989 
     4.49999989     4.49999989     4.49999989 
     4.49999989     4.49999989     4.49999989 
     4.49999989     4.49999989     4.49999989 
     4.49999989     4.49999989     4.49999989 
     4.49999989     4.49999989     4.49999989 
     4.49999988     4.49999988     4.49999988 
     4.49999988     4.49999988     4.49999988 
     4.49999988     4.49999988     4.49999988 
     4.49999988     4.49999988     4.49999988 
     4.49999988     4.49999988     4.49999988 
     4.49999988     4.49999988     4.49999988 
     4.49999988     4.49999988     4.49999988 
     4.49999988     4.49999988     4.49999988 
     4.49999987     4.49999987     4.49999987 
     4.49999987     4.49999987     4.49999987 
     4.49999987     4.49999987     4.49999987 
     4.49999987     4.49999987     4.49999987 
     4.49999987     4.49999987     4.49999987 
     4.49999987     4.49999987     4.49999987 
     4.49999987     4.49999987     4.49999987 
     4.49999987     4.49999987     4.49999987 
     4.49999986     4.49999986     4.49999986 
     4.49999986     4.49999986     4.49999986 
     4.49999986     4.49999986     4.49999986 
     4.49999986     4.49999986     4.49999986 
     4.49999986     4.49999986     4.49999986 
     4.49999986     4.49999986     4.49999986 
     4.49999986     4.49999986     4.49999986 
     4.49999985     4.49999985     4.49999985 
     4.49999985     4.49999985     4.49999985 
     4.49999985     4.49999985     4.49999985 
     4.49999985     4.49999985     4.49999985 
     4.49999985     4.49999985     4.49999985 
     4.49999985     4.49999985     4.49999985 
     4.49999985     4.49999985     4.49999985 
     4.49999985     4.49999985     4.49999985 
     4.49999984     4.49999984     4.49999984 
     4.49999984     4.49999984     4.49999984 
     4.49999984     4.49999984     4.49999984 
     4.49999984     4.49999984     4.49999984 
     4.49999984     4.49999984     4.49999984 
     4.49999984     4.49999984     4.49999984 
     4.49999984     4.49999984     4.49999984 
     4.49999984     4.49999984     4.49999983 
     4.49999983     4.49999983     4.49999983 
     4.49999983     4.49999983     4.49999983 
     4.49999983     4.49999983     4.49999983 
     4.49999983     4.49999983     4.49999983 
     4.49999983     4.49999983     4.49999983 
     4.49999983     4.49999983     4.49999983 
     4.49999983     4.49999983     4.49999983 
     4.49999982     4.49999983     4.49999982 
     4.49999982     4.49999982     4.49999982 
     4.49999982     4.49999982     4.49999982 
     4.49999982     4.49999982     4.49999982 
     4.49999982     4.49999982     4.49999982 
     4.49999982     4.49999982     4.49999982 
     4.49999982     4.49999982     4.49999982 
     4.49999982     4.49999982     4.49999982 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999981     4.49999981     4.49999981 
     4.49999980     4.49999981     4.49999980 
     4.49999980     4.49999981     4.49999980 
     4.49999980     4.49999980     4.49999980 
     4.49999980     4.49999980     4.49999980 
     4.49999980     4.49999980     4.49999980 
     4.49999980     4.49999980     4.49999980 
     4.49999980     4.49999980     4.49999980 
     4.49999980     4.49999980     4.49999980 
     4.49999980     4.49999980     4.49999980 
     4.49999980     4.49999980     4.49999980 
     4.49999980     4.49999980     4.49999980 
     4.49999980     4.49999980     4.49999980
     4.49999980     4.49999980     4.49999980
     4.49999980     4.49999980     4.49999980
     4.49999981     4.49999981     4.49999981
     4.49999981     4.49999981     4.49999981
     4.49999982     4.49999981     4.49999982
     4.49999982     4.49999982     4.49999983
     4.49999984     4.49999983     4.49999985
     4.49999985     4.49999985     4.49999987
     4.49999987     4.49999986     4.49999990
     4.49999990     4.49999988     4.49999994
